"city","state_name","id"
"Victoria Vera","Texas","1840041593"
"Valle Vista","Texas","1840041588"
"Valle Verde","Texas","1840041577"
"Valle Hermoso","Texas","1840041572"
"Travis Ranch","Texas","1840041568"
"Tierra Dorada","Texas","1840041567"
"Tanquecitos South Acres II","Texas","1840041565"
"Tanquecitos South Acres","Texas","1840041551"
"South La Paloma","Texas","1840041548"
"Savannah","Texas","1840041547"
"Santel","Texas","1840041531"
"San Fernando","Texas","1840041516"
"Sandoval","Texas","1840041497"
"San Carlos II","Texas","1840041490"
"Sammy Martinez","Texas","1840041487"
"Salineño North","Texas","1840041486"
"Rivereno","Texas","1840041485"
"Regino Ramirez","Texas","1840041472"
"Ranchitos East","Texas","1840041468"
"Ranchitos del Norte","Texas","1840041467"
"Ramos","Texas","1840041466"
"Ramirez-Perez","Texas","1840041465"
"Rafael Pena","Texas","1840041447"
"Quesada","Texas","1840041441"
"Pueblo East","Texas","1840041440"
"Pena","Texas","1840041420"
"McCalla","Alabama","1840041400"
"Paloma Creek South","Texas","1840041381"
"Paloma Creek","Texas","1840041379"
"Palo Blanco","Texas","1840041378"
"Pablo Pena","Texas","1840041351"
"Olmito and Olmito","Texas","1840041341"
"Olivia Lopez de Gutierrez","Texas","1840041320"
"Netos","Texas","1840041298"
"Narciso Pena","Texas","1840041264"
"Moraida","Texas","1840041230"
"Mi Ranchito Estate","Texas","1840041191"
"Mikes","Texas","1840041177"
"Miguel Barrera","Texas","1840041163"
"Martinez","Texas","1840041140"
"Manuel Garcia II","Texas","1840041137"
"Manuel Garcia","Texas","1840041136"
"Los Veteranos I","Texas","1840041135"
"Los Nopalitos","Texas","1840041134"
"Los Minerales","Texas","1840041133"
"Los Lobos","Texas","1840041132"
"Los Huisaches","Texas","1840041114"
"Los Corralitos","Texas","1840041112"
"Los Arrieros","Texas","1840041108"
"Equality","Alabama","1840041100"
"Los Arcos","Texas","1840041099"
"Longoria","Texas","1840041098"
"Loma Linda West","Texas","1840040975"
"Las Pilas","Texas","1840040974"
"Las Palmas II","Texas","1840040969"
"Las Haciendas","Texas","1840040962"
"Laredo Ranchettes West","Texas","1840040961"
"La Paloma Ranchettes","Texas","1840040960"
"La Minita","Texas","1840040951"
"La Loma de Falcon","Texas","1840040950"
"La Esperanza","Texas","1840040932"
"La Escondida","Texas","1840040931"
"La Coma","Texas","1840040904"
"La Chuparosa","Texas","1840040896"
"La Carla","Texas","1840040894"
"Juarez","Texas","1840040893"
"J.F. Villareal","Texas","1840040882"
"Jardin de San Julian","Texas","1840040868"
"Indio","Texas","1840040863"
"Hillside Acres","Texas","1840040855"
"H. Cuellar Estates","Texas","1840040845"
"Gutierrez","Texas","1840040842"
"Guadalupe Guerra","Texas","1840040841"
"Garza-Salinas II","Texas","1840040840"
"Fronton Ranchettes","Texas","1840040812"
"Flor del Rio","Texas","1840040786"
"Fernando Salinas","Texas","1840040782"
"Falconaire","Texas","1840040781"
"Eugenio Saenz","Texas","1840040778"
"El Socio","Texas","1840040757"
"El Rancho Vela","Texas","1840040749"
"El Quiote","Texas","1840040738"
"El Mesquite","Texas","1840040735"
"Elias-Fela Solis","Texas","1840040722"
"El Chaparral","Texas","1840040713"
"El Castillo","Texas","1840040710"
"El Brazil","Texas","1840040705"
"E. Lopez","Texas","1840040700"
"East Alto Bonito","Texas","1840040696"
"Colorado Acres","Texas","1840040694"
"Chapeno","Texas","1840040675"
"Chaparrito","Texas","1840040673"
"Casas","Texas","1840040668"
"Casa Blanca","Texas","1840040662"
"Campo Verde","Texas","1840040661"
"Camargito","Texas","1840040660"
"Box Canyon","Texas","1840040654"
"Bonanza Hills","Texas","1840040644"
"Benjamin Perez","Texas","1840040643"
"Barrera","Texas","1840040642"
"Anacua","Texas","1840040621"
"Amada Acres","Texas","1840040620"
"Alto Bonito Heights","Texas","1840040612"
"Airport Heights","Texas","1840040600"
"Tellico Village","Tennessee","1840040591"
"Mowbray Mountain","Tennessee","1840040578"
"Lakewood Park","Tennessee","1840040577"
"Flat Top Mountain","Tennessee","1840040576"
"Long Hollow","South Dakota","1840040574"
"Lake Poinsett","South Dakota","1840040570"
"Pencil Bluff","Arkansas","1840040566"
"Lake Madison","South Dakota","1840040554"
"Gann Valley","South Dakota","1840040550"
"Cow Creek","South Dakota","1840040549"
"Blucksberg Mountain","South Dakota","1840040547"
"Anderson","South Dakota","1840040544"
"Agency Village","South Dakota","1840040539"
"Tyler Run","Pennsylvania","1840040532"
"Queens Gate","Pennsylvania","1840040526"
"Lacey","Arkansas","1840040483"
"Eagleview","Pennsylvania","1840040475"
"Indian Bay","Arkansas","1840040470"
"Cedar Crest","Pennsylvania","1840040467"
"Wallowa Lake","Oregon","1840040459"
"Tetherow","Oregon","1840040452"
"Seventh Mountain","Oregon","1840040438"
"Pronghorn","Oregon","1840040420"
"Eagle Crest","Oregon","1840040419"
"Bull Mountain","Oregon","1840040416"
"Drasco","Arkansas","1840040410"
"White Water","Oklahoma","1840040406"
"Steely Hollow","Oklahoma","1840040405"
"Old Green","Oklahoma","1840040388"
"Mulberry","Oklahoma","1840040387"
"Grandview","Oklahoma","1840040368"
"Elm Grove","Oklahoma","1840040363"
"Center Point","Arkansas","1840040361"
"Drowning Creek","Oklahoma","1840040360"
"Deer Lick","Oklahoma","1840040357"
"Canehill","Arkansas","1840040354"
"Badger Lee","Oklahoma","1840040352"
"Buffalo City","Arkansas","1840040342"
"Kinsman Center","Ohio","1840040317"
"Four Bridges","Ohio","1840040315"
"Green Acres","North Dakota","1840040312"
"Acorn","Arkansas","1840040299"
"Porters Neck","North Carolina","1840040293"
"Northchase","North Carolina","1840040283"
"Wayton","Arkansas","1840040282"
"Lake Royale","North Carolina","1840040280"
"Blue Clay Farms","North Carolina","1840040276"
"Merritt Park","New York","1840040260"
"Groveland Station","New York","1840040254"
"Gilgo","New York","1840040241"
"Conesus Lake","New York","1840040222"
"West Hammond","New Mexico","1840040220"
"Ventura","New Mexico","1840040219"
"Twin Forks","New Mexico","1840040217"
"Trout Valley","New Mexico","1840040216"
"Sausal","New Mexico","1840040215"
"Rosedale","New Mexico","1840040211"
"Rivers","New Mexico","1840040195"
"Rancho Grande","New Mexico","1840040190"
"Morrow","Arkansas","1840040186"
"Pulpotio Bareas","New Mexico","1840040182"
"Pueblo","New Mexico","1840040180"
"Pecan Park","New Mexico","1840040168"
"Peak Place","New Mexico","1840040161"
"Pajarito Mesa","New Mexico","1840040160"
"North Light Plant","New Mexico","1840040159"
"Morningside","New Mexico","1840040157"
"Middle Frisco","New Mexico","1840040152"
"Lower Frisco","New Mexico","1840040145"
"Livingston Wheeler","New Mexico","1840040137"
"Lake Roberts Heights","New Mexico","1840040127"
"Lake Roberts","New Mexico","1840040111"
"La Hacienda","New Mexico","1840040085"
"Keeler Farm","New Mexico","1840040084"
"Homestead","New Mexico","1840040082"
"Highland Meadows","New Mexico","1840040081"
"Happy Valley","New Mexico","1840040078"
"Glen Acres","New Mexico","1840040038"
"Faywood","New Mexico","1840040031"
"Escudilla Bonita","New Mexico","1840040018"
"Indian Hills","New Mexico","1840040012"
"Cuyamungue Grant","New Mexico","1840040001"
"City of the Sun","New Mexico","1840039998"
"Bluewater Village","New Mexico","1840039992"
"Vernon Center","New Jersey","1840039977"
"Upper Stewartsville","New Jersey","1840039973"
"Upper Pohatcong","New Jersey","1840039970"
"Six Mile Run","New Jersey","1840039968"
"Panther Valley","New Jersey","1840039942"
"Mountain Lake","New Jersey","1840039933"
"Lopatcong Overlook","New Jersey","1840039908"
"Franklin Park","New Jersey","1840039889"
"Franklin Center","New Jersey","1840039879"
"East Rocky Hill","New Jersey","1840039875"
"East Franklin","New Jersey","1840039869"
"Delaware Park","New Jersey","1840039868"
"Walcott","Arkansas","1840039867"
"Byram Center","New Jersey","1840039864"
"Topaz Ranch Estates","Nevada","1840039850"
"Ruhenstroth","Nevada","1840039849"
"Round Hill Village","Nevada","1840039848"
"Mount Wilson","Nevada","1840039843"
"Logan Creek","Nevada","1840039841"
"Grass Valley","Nevada","1840039828"
"Fort McDermitt","Nevada","1840039823"
"Fish Springs","Nevada","1840039822"
"East Valley","Nevada","1840039807"
"Dry Valley","Nevada","1840039799"
"Double Spring","Nevada","1840039798"
"Carter Springs","Nevada","1840039791"
"Bennett Springs","Nevada","1840039790"
"Beaverdam","Nevada","1840039775"
"Woodland Hills","Nebraska","1840039774"
"Wineglass","Montana","1840039765"
"Wheatland","Montana","1840039764"
"West Kootenai","Montana","1840039748"
"The Silos","Montana","1840039745"
"Spokane Creek","Montana","1840039737"
"South Hills","Montana","1840039735"
"Rader Creek","Montana","1840039703"
"Ponderosa Pines","Montana","1840039688"
"Little Browning","Montana","1840039687"
"Little Bitterroot Lake","Montana","1840039686"
"Indian Springs","Montana","1840039684"
"Helena Flats","Montana","1840039682"
"Hebgen Lake Estates","Montana","1840039679"
"Gallatin River Ranch","Montana","1840039667"
"Ozark Acres","Arkansas","1840039644"
"Old Jamestown","Missouri","1840039632"
"LaBarque Creek","Missouri","1840039631"
"The Ranch","Minnesota","1840039629"
"Riverland","Minnesota","1840039628"
"Wedgewood","Michigan","1840039607"
"Vineyard Lake","Michigan","1840039593"
"Presque Isle Harbor","Michigan","1840039592"
"Maple Grove","Michigan","1840039591"
"Manistee Lake","Michigan","1840039589"
"Lake Victoria","Michigan","1840039588"
"Hardwood Acres","Michigan","1840039585"
"Crystal Mountain","Michigan","1840039583"
"Crystal Downs Country Club","Michigan","1840039582"
"Caberfae","Michigan","1840039574"
"The Pinehills","Massachusetts","1840039566"
"Trego-Rohrersville Station","Maryland","1840039564"
"Mellwood","Arkansas","1840039557"
"Summerfield","Maryland","1840039531"
"Shaft","Maryland","1840039519"
"National Harbor","Maryland","1840039517"
"Melwood","Maryland","1840039512"
"Marlboro Village","Maryland","1840039492"
"Konterra","Maryland","1840039491"
"Kemps Mill","Maryland","1840039472"
"Jones Mills","Arkansas","1840039467"
"Fairwood","Maryland","1840039458"
"Annapolis Neck","Maryland","1840039445"
"Pleasure Bend","Louisiana","1840039435"
"Payneway","Arkansas","1840039420"
"Moonshine","Louisiana","1840039418"
"Lafourche Crossing","Louisiana","1840039417"
"Hester","Louisiana","1840039401"
"Bayou L'Ourse","Louisiana","1840039400"
"Bayou Country Club","Louisiana","1840039396"
"Bayou Blue","Louisiana","1840039382"
"McConnell AFB","Kansas","1840039354"
"Kickapoo Tribal Center","Kansas","1840039349"
"Kickapoo Site 7","Kansas","1840039348"
"Edgemont","Arkansas","1840039325"
"Dora","Arkansas","1840039311"
"Kickapoo Site 6","Kansas","1840039307"
"Kickapoo Site 5","Kansas","1840039303"
"Kickapoo Site 2","Kansas","1840039297"
"Kickapoo Site 1","Kansas","1840039292"
"Smithville-Sanders","Indiana","1840039288"
"Notre Dame","Indiana","1840039286"
"Dresser","Indiana","1840039282"
"The Galena Territory","Illinois","1840039281"
"West Loch Estate","Hawaii","1840039268"
"Waikele","Hawaii","1840039259"
"Olinda","Hawaii","1840039244"
"Ocean Pointe","Hawaii","1840039242"
"Mililani Mauka","Hawaii","1840039224"
"Manele","Hawaii","1840039207"
"Mahinahina","Hawaii","1840039205"
"Kula","Hawaii","1840039188"
"Ko Olina","Hawaii","1840039182"
"East Honolulu","Hawaii","1840039181"
"Talahi Island","Georgia","1840039168"
"Heron Bay","Georgia","1840039167"
"Dutch Island","Georgia","1840039166"
"World Golf Village","Florida","1840039162"
"Batavia","Arkansas","1840039149"
"West Lealman","Florida","1840039134"
"Viera West","Florida","1840039133"
"Viera East","Florida","1840039118"
"Verona Walk","Florida","1840039117"
"River Ridge","Florida","1840039098"
"Rio Pinar","Florida","1840039091"
"Quail Ridge","Florida","1840039089"
"Pioneer","Florida","1840039063"
"Pine Level","Florida","1840039052"
"Pasadena Hills","Florida","1840039051"
"Oakleaf Plantation","Florida","1840039045"
"Navarre Beach","Florida","1840039030"
"Moon Lake","Florida","1840039008"
"Montura","Florida","1840039004"
"Meadow Oaks","Florida","1840038992"
"Lake Mary Jane","Florida","1840038991"
"Key Vista","Florida","1840038986"
"Island Walk","Florida","1840038939"
"Horizon West","Florida","1840038926"
"Heritage Pines","Florida","1840038917"
"Grenelefe","Florida","1840038904"
"Greenbriar","Florida","1840038903"
"Fort Denaud","Florida","1840038865"
"Fleming Island","Florida","1840038864"
"Flagler Estates","Florida","1840038863"
"Connerton","Florida","1840038857"
"Black Hammock","Florida","1840038852"
"Bear Creek","Florida","1840038846"
"Bardmoor","Florida","1840038841"
"Upper Bear Creek","Colorado","1840038833"
"Trail Side","Colorado","1840038822"
"Southern Ute","Colorado","1840038805"
"Wilburn","Arkansas","1840038793"
"Saddle Ridge","Colorado","1840038781"
"Sardis","Arkansas","1840038762"
"Piedra","Colorado","1840038747"
"Morgan Heights","Colorado","1840038739"
"Jackson Lake","Colorado","1840038727"
"Floyd Hill","Colorado","1840038713"
"Fairmount","Colorado","1840038703"
"Dakota Ridge","Colorado","1840038683"
"Cincinnati","Arkansas","1840038662"
"Comanche Creek","Colorado","1840038650"
"Brick Center","Colorado","1840038625"
"Blue Sky","Colorado","1840038615"
"Aetna Estates","Colorado","1840038588"
"Woodlands","California","1840038491"
"Shumway","Arizona","1840038473"
"Warner Valley","California","1840038463"
"Vista West","Wyoming","1840038444"
"South Greeley","Wyoming","1840038443"
"Sleepy Hollow","Wyoming","1840038442"
"Ranchettes","Wyoming","1840038441"
"Rafter J Ranch","Wyoming","1840038440"
"Y-O Ranch","Wyoming","1840038439"
"Westview Circle","Wyoming","1840038438"
"Washam","Wyoming","1840038437"
"South Park","Wyoming","1840038436"
"Purple Sage","Wyoming","1840038435"
"Moose Wilson Road","Wyoming","1840038434"
"Meadow Acres","Wyoming","1840038433"
"Johnstown","Wyoming","1840038432"
"Homa Hills","Wyoming","1840038431"
"Hill View Heights","Wyoming","1840038430"
"Hartrandt","Wyoming","1840038429"
"Clearview Acres","Wyoming","1840038428"
"Chugcreek","Wyoming","1840038427"
"Casper Mountain","Wyoming","1840038426"
"Boulder Flats","Wyoming","1840038425"
"Bessemer Bend","Wyoming","1840038424"
"Arrowhead Springs","Wyoming","1840038423"
"Antelope Hills","Wyoming","1840038422"
"Fox Park","Wyoming","1840038401"
"Whiting","Wyoming","1840038392"
"North Shore","California","1840038388"
"Point of Rocks","Wyoming","1840038381"
"Norris Canyon","California","1840038347"
"Monument Hills","California","1840038332"
"Casper","Wyoming","1840038324"
"Teays Valley","West Virginia","1840038312"
"Pea Ridge","West Virginia","1840038311"
"Jefferson","West Virginia","1840038310"
"Ranson","West Virginia","1840038308"
"Glen Dale","West Virginia","1840038307"
"McSwain","California","1840038303"
"West Logan","West Virginia","1840038300"
"Vivian","West Virginia","1840038297"
"McClellan Park","California","1840038292"
"Rock Cave","West Virginia","1840038291"
"Raysal","West Virginia","1840038289"
"Parcoal","West Virginia","1840038286"
"New Richmond","West Virginia","1840038284"
"Mount Carbon","West Virginia","1840038277"
"Montgomery","West Virginia","1840038276"
"Mitchell Heights","West Virginia","1840038275"
"McConnell","West Virginia","1840038271"
"Matheny","West Virginia","1840038269"
"Malden","West Virginia","1840038268"
"MacArthur","West Virginia","1840038266"
"Gold Mountain","California","1840038257"
"Itmann","West Virginia","1840038256"
"Hometown","West Virginia","1840038252"
"Falls View","West Virginia","1840038244"
"Fairlea","West Virginia","1840038243"
"Deep Water","West Virginia","1840038236"
"Covel","West Virginia","1840038235"
"Cottageville","West Virginia","1840038234"
"Coal City","West Virginia","1840038232"
"Chauncey","West Virginia","1840038227"
"Brush Fork","West Virginia","1840038224"
"Bruno","West Virginia","1840038223"
"Brenton","West Virginia","1840038221"
"Bluewell","West Virginia","1840038220"
"Big Sandy","West Virginia","1840038218"
"Arbovale","West Virginia","1840038214"
"St. George","West Virginia","1840038206"
"Robinette","West Virginia","1840038205"
"Wallace","West Virginia","1840038183"
"Twilight","West Virginia","1840038182"
"Stollings","West Virginia","1840038179"
"Rossmore","West Virginia","1840038170"
"Piney View","West Virginia","1840038161"
"Peach Creek","West Virginia","1840038159"
"Osage","West Virginia","1840038158"
"Omar","West Virginia","1840038156"
"Neibert","West Virginia","1840038155"
"Lashmeet","West Virginia","1840038147"
"Kimberly","West Virginia","1840038146"
"Kanawha","West Virginia","1840038143"
"Hilltop","West Virginia","1840038140"
"Daniels","West Virginia","1840038126"
"Colcord","West Virginia","1840038122"
"Sunwest","Arizona","1840038121"
"Charlton Heights","West Virginia","1840038119"
"Accoville","West Virginia","1840038107"
